ID,Lemma,Complement,Precision,URL
8874,Appenzell,guerres d',,http://hls-dhs-dss.ch/fr/articles/008874/2001-08-14/
41186,Appenzeller Kalender,,,http://hls-dhs-dss.ch/fr/articles/041186/2025-05-13/
24757,Appenzeller Volksfreund,,,http://hls-dhs-dss.ch/fr/articles/024757/2001-06-25/
24758,Appenzeller Zeitung,,,http://hls-dhs-dss.ch/fr/articles/024758/2001-07-26/
27827,Apprentissage,,,http://hls-dhs-dss.ch/fr/articles/027827/2007-11-29/
42887,Approvisionnement économique du pays,,,http://hls-dhs-dss.ch/fr/articles/042887/2015-02-03/
8616,Arbalète,,,http://hls-dhs-dss.ch/fr/articles/008616/2001-10-11/
8899,Arbedo,bataille d',,http://hls-dhs-dss.ch/fr/articles/008899/2015-06-16/
9602,Arbitrage,,,http://hls-dhs-dss.ch/fr/articles/009602/2021-06-21/
41927,Arbonia-Forster,,,http://hls-dhs-dss.ch/fr/articles/041927/2001-06-18/
17445,Arbres de la liberté,,,http://hls-dhs-dss.ch/fr/articles/017445/2005-03-03/
11732,Archidiocèses,,,http://hls-dhs-dss.ch/fr/articles/011732/2004-11-01/
10997,Architecture,,,http://hls-dhs-dss.ch/fr/articles/010997/2014-04-10/
12820,Archives,,,http://hls-dhs-dss.ch/fr/articles/012820/2019-08-16/
10349,Archives fédérales,,,http://hls-dhs-dss.ch/fr/articles/010349/2020-01-09/
8253,Archéologie,,,http://hls-dhs-dss.ch/fr/articles/008253/2019-08-26/
41760,Archéologie industrielle,,,http://hls-dhs-dss.ch/fr/articles/041760/2008-02-12/
14017,Ardoise,,,http://hls-dhs-dss.ch/fr/articles/014017/2012-11-20/
14213,Are,,,http://hls-dhs-dss.ch/fr/articles/014213/1998-04-28/
17240,Argovie,affaire des couvents d',,http://hls-dhs-dss.ch/fr/articles/017240/2000-09-22/
11446,Arianisme,,,http://hls-dhs-dss.ch/fr/articles/011446/2002-12-17/
44297,Armailli,,,http://hls-dhs-dss.ch/fr/articles/044297/2014-05-15/
24624,Armement,,,http://hls-dhs-dss.ch/fr/articles/024624/2013-08-20/
24641,Armes,,,http://hls-dhs-dss.ch/fr/articles/024641/2014-12-27/
43953,Armes ABC,,,http://hls-dhs-dss.ch/fr/articles/043953/1997-10-24/
24625,Armes atomiques,,,http://hls-dhs-dss.ch/fr/articles/024625/2011-10-06/
44366,Armes biologiques,,,http://hls-dhs-dss.ch/fr/articles/044366/2004-08-10/
43555,Armes chimiques,,,http://hls-dhs-dss.ch/fr/articles/043555/2003-12-19/
13982,armes,production et commerce d',,http://hls-dhs-dss.ch/fr/articles/013982/2014-12-27/
12809,Armoiries,,,http://hls-dhs-dss.ch/fr/articles/012809/2014-12-27/
8683,Armée,,,http://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/
11445,Armée du Salut,,,http://hls-dhs-dss.ch/fr/articles/011445/2010-05-06/
8695,Armée et Foyer,,,http://hls-dhs-dss.ch/fr/articles/008695/2007-11-29/
24628,Armée romaine,,,http://hls-dhs-dss.ch/fr/articles/024628/2011-12-09/
8600,Arsenaux,,,http://hls-dhs-dss.ch/fr/articles/008600/2015-01-25/
42190,Art brut,,,http://hls-dhs-dss.ch/fr/articles/042190/2001-10-17/
11189,Art contemporain,,,http://hls-dhs-dss.ch/fr/articles/011189/2015-10-08/
11187,Art nouveau,,,http://hls-dhs-dss.ch/fr/articles/011187/2014-10-30/
10996,art,marché de l',,http://hls-dhs-dss.ch/fr/articles/010996/2010-03-03/
10388,Articles d'exception,,,http://hls-dhs-dss.ch/fr/articles/010388/2008-07-28/
13805,Articles économiques,,,http://hls-dhs-dss.ch/fr/articles/013805/2015-02-03/
30180,Articulans,,,http://hls-dhs-dss.ch/fr/articles/030180/2002-12-17/
8580,Artillerie,,,http://hls-dhs-dss.ch/fr/articles/008580/2023-11-28/
13954,Artisanat,,,http://hls-dhs-dss.ch/fr/articles/013954/2018-01-25/
13980,Artisanat des métaux,,,http://hls-dhs-dss.ch/fr/articles/013980/2009-11-05/
11173,Arts décoratifs,,,http://hls-dhs-dss.ch/fr/articles/011173/2007-11-05/
14027,Arts graphiques,,,http://hls-dhs-dss.ch/fr/articles/014027/2019-11-11/
11192,Arts populaires,,,http://hls-dhs-dss.ch/fr/articles/011192/2014-12-27/
11175,Arts textiles,,,http://hls-dhs-dss.ch/fr/articles/011175/2013-12-17/
41858,Ascom,,,http://hls-dhs-dss.ch/fr/articles/041858/2009-11-18/
41792,Asea Brown Boveri (ABB),,,http://hls-dhs-dss.ch/fr/articles/041792/2001-10-19/
10374,Asile,,,http://hls-dhs-dss.ch/fr/articles/010374/2002-11-26/
26232,Asphalte,,,http://hls-dhs-dss.ch/fr/articles/026232/2016-11-21/
9929,Assemblée d'états,,,http://hls-dhs-dss.ch/fr/articles/009929/2012-02-27/
10240,Assemblée des communiers,,,http://hls-dhs-dss.ch/fr/articles/010240/2005-08-19/
10081,Assemblée fédérale,,,http://hls-dhs-dss.ch/fr/articles/010081/2024-09-24/
27879,Assis,,,http://hls-dhs-dss.ch/fr/articles/027879/2001-10-21/
25809,Assistance,,,http://hls-dhs-dss.ch/fr/articles/025809/2025-12-18/
13812,Association européenne de libre-échange (AELE),,,http://hls-dhs-dss.ch/fr/articles/013812/2009-10-29/
41100,Association nationale suisse,,,http://hls-dhs-dss.ch/fr/articles/041100/2011-11-30/
17384,Association patriotique suisse,,,http://hls-dhs-dss.ch/fr/articles/017384/2012-09-13/
17381,Association populaire catholique suisse,,,http://hls-dhs-dss.ch/fr/articles/017381/2015-03-18/
16469,Association suisse des banquiers (ASB),,,http://hls-dhs-dss.ch/fr/articles/016469/2002-12-19/
58061,Association suisse des femmes diplômées des universités (ASFDU),,,http://hls-dhs-dss.ch/fr/articles/058061/2019-06-12/
25751,Association suisse des salariés évangéliques (ASSE),,,http://hls-dhs-dss.ch/fr/articles/025751/2011-11-30/
16470,Association suisse des électriciens,,,http://hls-dhs-dss.ch/fr/articles/016470/2011-10-28/
62282,Association suisse d’assurances (ASA),,,http://hls-dhs-dss.ch/fr/articles/062282/2025-09-23/
16465,Association suisse pour la défense des petits et moyens paysans (VKMB),,,http://hls-dhs-dss.ch/fr/articles/016465/2012-11-27/
58044,Association suisse pour le suffrage féminin (ASSF),,,http://hls-dhs-dss.ch/fr/articles/058044/2021-01-26/
16477,Associations ouvrières,,,http://hls-dhs-dss.ch/fr/articles/016477/2013-03-05/
16478,Associations ouvrières allemandes,,,http://hls-dhs-dss.ch/fr/articles/016478/2011-08-31/
13702,Assolement,,,http://hls-dhs-dss.ch/fr/articles/013702/2014-02-05/
27646,Assolement continu,,,http://hls-dhs-dss.ch/fr/articles/027646/2011-03-24/
16609,Assurance accidents,,,http://hls-dhs-dss.ch/fr/articles/016609/2013-01-25/
16613,Assurance chômage (AC),,,http://hls-dhs-dss.ch/fr/articles/016613/2002-11-26/
16612,Assurance invalidité (AI),,,http://hls-dhs-dss.ch/fr/articles/016612/2007-01-26/
16608,Assurance maladie,,,http://hls-dhs-dss.ch/fr/articles/016608/2008-10-30/
16614,Assurance militaire,,,http://hls-dhs-dss.ch/fr/articles/016614/2007-06-18/
16611,Assurance vieillesse et survivants (AVS),,,http://hls-dhs-dss.ch/fr/articles/016611/2007-04-13/
14066,Assurances,,,http://hls-dhs-dss.ch/fr/articles/014066/2014-01-21/
16607,Assurances sociales,,,http://hls-dhs-dss.ch/fr/articles/016607/2015-07-30/
8254,Astrologie,,,http://hls-dhs-dss.ch/fr/articles/008254/2001-10-21/
24473,Astronautique,,,http://hls-dhs-dss.ch/fr/articles/024473/2011-12-16/
8255,Astronomie,,,http://hls-dhs-dss.ch/fr/articles/008255/2006-09-21/
44385,Atar,,,http://hls-dhs-dss.ch/fr/articles/044385/2002-12-19/
42885,Atelier 5,,,http://hls-dhs-dss.ch/fr/articles/042885/2011-10-06/
43003,Atelier fédéral de construction des télégraphes,,,http://hls-dhs-dss.ch/fr/articles/043003/2009-08-13/
41785,Ateliers de constructions mécaniques de Vevey (ACMV),,,http://hls-dhs-dss.ch/fr/articles/041785/2001-10-16/
13655,Ateliers monétaires,,,http://hls-dhs-dss.ch/fr/articles/013655/2009-11-24/
17465,Athéisme,,,http://hls-dhs-dss.ch/fr/articles/017465/2010-10-01/
27607,Atomo,,,http://hls-dhs-dss.ch/fr/articles/027607/2001-10-24/
16323,Auberges,,,http://hls-dhs-dss.ch/fr/articles/016323/2006-11-20/
16511,Auberges de jeunesse,,,http://hls-dhs-dss.ch/fr/articles/016511/2010-09-10/
30181,Aufgebot,Das,,http://hls-dhs-dss.ch/fr/articles/030181/2006-12-01/
17180,Augsbourg,Confession d',,http://hls-dhs-dss.ch/fr/articles/017180/2001-11-21/
11706,Augustins,,,http://hls-dhs-dss.ch/fr/articles/011706/2001-04-03/
24634,Aumônerie militaire,,,http://hls-dhs-dss.ch/fr/articles/024634/2009-06-10/
14189,Aune,,,http://hls-dhs-dss.ch/fr/articles/014189/2005-11-14/
14206,Aune,,,http://hls-dhs-dss.ch/fr/articles/014206/2001-10-30/
13901,Automobile,,,http://hls-dhs-dss.ch/fr/articles/013901/2015-01-21/
41841,Automobiles et Moteurs SA (AMAG),,,http://hls-dhs-dss.ch/fr/articles/041841/2002-11-27/
28734,Autorité politique,,,http://hls-dhs-dss.ch/fr/articles/028734/2009-08-24/
26447,Autorités communales,,,http://hls-dhs-dss.ch/fr/articles/026447/2007-07-04/
24667,Auvernier,culture d',,http://hls-dhs-dss.ch/fr/articles/024667/2025-10-30/
7781,Avalanches,,,http://hls-dhs-dss.ch/fr/articles/007781/2024-06-17/
